"PMN01","PMN011","PMN02","PMN03","PMN04","PMN041","PMN05","PMN06","PMN07","PMN08","PMN09","PMN10","PMN11","PMN121","PMN122","PMN123","PMN13","PMN14","PMN15","PMN16","PMN18","PMN20","PMN23","PMN24","PMN25","PMN30","PMN31","PMN31T","PMN32","PMN33","PMN34","PMN35","PMN36","PMN37","PMN38","PMN40","PMN41","PMN42","PMN43","PMN431","PMN44","PMN45","PMN46","PMN50","PMN51","PMN52","PMN53","PMN54","PMN55","PMN56","PMN57","PMN58","PMN59","PMN60","PMN61","PMN62","PMN63","PMN64","PMN65","PMN66","PMN67","PMN68","PMN69","PMN70","PMN71","PMN80","PMN81","PMN82","PMN83","PMN84","PMN85","PMN86","PMN87","PMN88","PMN88T","PMN930","PMN401","PMN90","PMN94","PMN95","PMN96","PMN97","PMN98","PMN91","PMNUD01","PMNUD02","PMNUD03","PMNUD04","PMNUD05","PMNUD06","PMNUD07","PMNUD08","PMNUD09","PMNUD10","PMNUD11","PMNUD12","PMNUD13","PMNUD14","PMNUD15","PMN89","PMN72","PMN73","PMN74","PMN75","PMN76","PMN77","PMNPLANT","PMNLEGAL","PMN012","PMN919","PMN99","PMN78","PMN100"
"PN03-18020010","EXP","3","","STE01-01","各类笔记本电池/适配器","","蒋傲盛  L440 电池","PCS","PCS","1.00000000","","N","1.00000000","STE00","","10.0000","Y","Y","8","","1.000"," ","PQ03-18020010","3","0.000000","158.119700","185.000000","0","18/03/12","18/03/12","18/03/12","18/04/12","","Y","","","0","","","158.119700","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","STE01-01","1.0000","N","N","1","","D0006","","0","","","","","","","","","PCS","1.000","158.120000","185.000000","","","0.000000","","0","st00-00"," ","st00","","","","","","","","200.000000","234.000000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18020012","EXP","1","","MISC","服务器 华为RH2288 V3","","产品配置见附件","PCS","PCS","1.00000000","","N","1.00000000","PC9014","","10.0000","Y","Y","8","","1.000"," ","PQ03-18020005","1","0.000000","50854.700900","59500.000000","0","18/03/15","18/03/15","18/03/15","18/04/03","","Y","500102","","0","","","50854.700900","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","MISC","1.0000","N","N","1","","D0020","","0","","","","","","","","","PCS","1.000","50854.700000","59500.000000","","","0.000000","","0","9014-02"," ","2101","","","","","","","","62300.000000","72891.000000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN02-18010054","REG","23","","9978-8000-1506","Media Player Card","","","PCS","PCS","1.00000000","","N","1.00000000","PC2062","","10.0000","Y","Y","8","","17.000","","PQ01-18020011","1","","6000.000000","7020.000000","","18/04/20","18/04/20","18/04/20","18/03/02","","Y","500102","","0","","","6000.000000","","","0.000","0.000"," ","0.000"," ","0.000"," ","-17.000","0.000","","","9978-8000-1506","1.0000","N","N","1","","D0009","","","","","","","","","","","PCS","17.000","102000.000000","119340.000000","","","0.000000","","","2062-01"," ","2111","","","","PQ01-18010039","","","","6000.000000","7020.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","","","","原请购单此项有误，未转采购结案，重新请购"
"PN02-18010054","REG","21","","9978-8000-1509","DVR Controller Card","","","PCS","PCS","1.00000000","","N","","PC2062","","10.0000","Y","Y","8","","17.000","","PQ01-18010039","10","","10000.000000","11700.000000","","18/04/20","18/04/20","18/04/20","18/03/02","","Y","1403","","0","","","10000.000000","","","0.000","0.000"," ","0.000"," ","0.000"," ","-17.000","0.000","","","9978-8000-1509","1.0000","N","N","1","","D0009","","","","","","","","","","","PCS","17.000","170000.000000","198900.000000","","","0.000000","","","2062-01"," ","2111","","","","","","","","10000.000000","11700.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","","","",""
"PN03-18010011","EXP","1","","MISC","软件开发维护费","","2017年10月、11月开发维护费","PCS","PCS","1.00000000","","N","1.00000000","PC4007","","10.0000","Y","Y","8","","2.000"," ","PQ03-18010017","1","0.000000","130000.000000","133900.000000","0","18/02/15","18/02/15","18/02/15","18/01/29","","Y","50010306","","0","","","130000.000000","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-2.000","0.000"," ","0","MISC","1.0000","N","N","1","","D0019","","0","","","","","","","","","PCS","2.000","260000.000000","267800.000000","","","0.000000","","0","4007-01"," ","3106","","","","","","","","130000.000000","133900.000000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18010012","EXP","1","","MISC","7月份人工工时","","发票号0088924","PCS","PCS","1.00000000","","N","1.00000000","PC0057","","10.0000","Y","Y","8","","1.000"," ","PQ03-18010012","1","0.000000","1525.760000","1525.760000","0","18/12/31","18/12/31","18/12/31","18/02/24","","Y","50010301","","0","","","9654.551600","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","MISC","1.0000","N","N","1","","D0013","","0","","","","","","","","","PCS","1.000","1525.760000","1525.760000","","","0.000000","","0","0057-01"," ","3101","","","","","","","","1525.760000","1525.760000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18010012","EXP","2","","MISC","8月份人工工时","","发票号0089091","PCS","PCS","1.00000000","","N","1.00000000","PC0057","","10.0000","Y","Y","8","","1.000"," ","PQ03-18010012","2","0.000000","2365.480000","2365.480000","0","18/12/31","18/12/31","18/12/31","18/02/24","","Y","","","0","","","14968.047800","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","MISC","1.0000","N","N","1","","D0013","","0","","","","","","","","","PCS","1.000","2365.480000","2365.480000","","","0.000000","","0","0057-01"," ","3101","","","","","","","","2365.480000","2365.480000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18010012","EXP","3","","MISC","10月份人工工时","","发票号0089570","PCS","PCS","1.00000000","","N","1.00000000","PC0057","","10.0000","Y","Y","8","","1.000"," ","PQ03-18010012","3","0.000000","9392.520000","9392.520000","0","18/12/31","18/12/31","18/12/31","18/02/24","","Y","","","0","","","59433.048800","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","MISC","1.0000","N","N","1","","D0013","","0","","","","","","","","","PCS","1.000","9392.520000","9392.520000","","","0.000000","","0","0057-01"," ","3101","","","","","","","","9392.520000","9392.520000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18010012","EXP","4","","MISC","11月人工工时","","发票号0089689","PCS","PCS","1.00000000","","N","1.00000000","PC0057","","10.0000","Y","Y","8","","1.000"," ","PQ03-18010012","4","0.000000","1624.270000","1624.270000","0","18/12/31","18/12/31","18/12/31","18/02/24","","Y","","","0","","","10277.893300","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","MISC","1.0000","N","N","1","","D0013","","0","","","","","","","","","PCS","1.000","1624.270000","1624.270000","","","0.000000","","0","0057-01"," ","3101","","","","","","","","1624.270000","1624.270000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18010012","EXP","5","","MISC","12月人工工时","","发票号0090021","PCS","PCS","1.00000000","","N","1.00000000","PC0057","","10.0000","Y","Y","8","","1.000"," ","PQ03-18010012","5","0.000000","29851.670000","29851.670000","0","18/12/31","18/12/31","18/12/31","18/02/24","","Y","","","0","","","188892.412300","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","MISC","1.0000","N","N","1","","D0013","","0","","","","","","","","","PCS","1.000","29851.670000","29851.670000","","","0.000000","","0","0057-01"," ","3101","","","","","","","","29851.670000","29851.670000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18010012","EXP","6","","MISC","1月人工工时","","发票号0090159","PCS","PCS","1.00000000","","N","1.00000000","PC0057","","10.0000","Y","Y","8","","1.000"," ","PQ03-18010012","6","0.000000","39163.450000","39163.450000","0","18/12/31","18/12/31","18/12/31","18/02/24","","Y","","","0","","","247814.562600","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","MISC","1.0000","N","N","1","","D0013","","0","","","","","","","","","PCS","1.000","39163.450000","39163.450000","","","0.000000","","0","0057-01"," ","3101","","","","","","","","39163.450000","39163.450000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18010012","EXP","7","","MISC","2月人工工时","","发票号0090330","PCS","PCS","1.00000000","","N","1.00000000","PC0057","","10.0000","Y","Y","8","","1.000"," ","PQ03-18010012","7","0.000000","1563.670000","1563.670000","0","18/12/31","18/12/31","18/12/31","18/02/24","","Y","","","0","","","9894.434700","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","MISC","1.0000","N","N","1","","D0013","","0","","","","","","","","","PCS","1.000","1563.670000","1563.670000","","","0.000000","","0","0057-01"," ","3101","","","","","","","","1563.670000","1563.670000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18010012","EXP","8","","MISC","3月人工工时","","发票号0090515","PCS","PCS","1.00000000","","N","1.00000000","PC0057","","10.0000","Y","Y","8","","1.000"," ","PQ03-18010012","8","0.000000","1202.620000","1202.620000","0","18/12/31","18/12/31","18/12/31","18/02/24","","Y","","","0","","","7609.818600","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","MISC","1.0000","N","N","1","","D0013","","0","","","","","","","","","PCS","1.000","1202.620000","1202.620000","","","0.000000","","0","0057-01"," ","3101","","","","","","","","1202.620000","1202.620000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18010012","EXP","9","","MISC","4月人工工时","","发票号0090729","PCS","PCS","1.00000000","","N","1.00000000","PC0057","","10.0000","Y","Y","8","","1.000"," ","PQ03-18010012","9","0.000000","3888.540000","3888.540000","0","18/12/31","18/12/31","18/12/31","18/02/24","","Y","","","0","","","24605.514600","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","MISC","1.0000","N","N","1","","D0013","","0","","","","","","","","","PCS","1.000","3888.540000","3888.540000","","","0.000000","","0","0057-01"," ","3101","","","","","","","","3888.540000","3888.540000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18010012","EXP","10","","MISC","6月人工工时","","发票号0091242","PCS","PCS","1.00000000","","N","1.00000000","PC0057","","10.0000","Y","Y","8","","1.000"," ","PQ03-18010012","10","0.000000","250.870000","250.870000","0","18/12/31","18/12/31","18/12/31","18/02/24","","Y","","","0","","","1587.430100","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","MISC","1.0000","N","N","1","","D0013","","0","","","","","","","","","PCS","1.000","250.870000","250.870000","","","0.000000","","0","0057-01"," ","3101","","","","","","","","250.870000","250.870000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18010012","EXP","11","","MISC","7月人工工时","","发票号0091435","PCS","PCS","1.00000000","","N","1.00000000","PC0057","","10.0000","Y","Y","8","","1.000"," ","PQ03-18010012","11","0.000000","2634.170000","2634.170000","0","18/12/31","18/12/31","18/12/31","18/02/24","","Y","","","0","","","16668.237500","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","MISC","1.0000","N","N","1","","D0013","","0","","","","","","","","","PCS","1.000","2634.170000","2634.170000","","","0.000000","","0","0057-01"," ","3101","","","","","","","","2634.170000","2634.170000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18010012","EXP","12","","MISC","8月人工工时","","发票号0091716","PCS","PCS","1.00000000","","N","1.00000000","PC0057","","10.0000","Y","Y","8","","1.000"," ","PQ03-18010012","12","0.000000","2323.200000","2323.200000","0","18/12/31","18/12/31","18/12/31","18/02/24","","Y","","","0","","","14700.512600","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","MISC","1.0000","N","N","1","","D0013","","0","","","","","","","","","PCS","1.000","2323.200000","2323.200000","","","0.000000","","0","0057-01"," ","3101","","","","","","","","2323.200000","2323.200000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18010012","EXP","13","","MISC","9月人工工时","","发票号0092037","PCS","PCS","1.00000000","","N","1.00000000","PC0057","","10.0000","Y","Y","8","","1.000"," ","PQ03-18010012","13","0.000000","2724.590000","2724.590000","0","18/12/31","18/12/31","18/12/31","18/02/24","","Y","","","0","","","17240.388100","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","MISC","1.0000","N","N","1","","D0013","","0","","","","","","","","","PCS","1.000","2724.590000","2724.590000","","","0.000000","","0","0057-01"," ","3101","","","","","","","","2724.590000","2724.590000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN02-18010053","REG","1","","9926-8000-2203","PACU Communication Card （2）","","","PCS","PCS","1.00000000","","N","1.00000000","PC2055","","20.0000","Y","Y","8","","12.000","","PQ01-18010088","1","","1125.000000","1125.000000","","18/04/20","18/04/20","18/04/20","18/03/07","","Y","500102","","0","","","7118.662500","","","0.000","0.000"," ","0.000"," ","0.000"," ","-12.000","0.000","","","9926-8000-2203","1.0000","N","N","1","","D0009","","","","","","","","","","","PCS","12.000","13500.000000","13500.000000","","","0.000000","","","2055-07"," ","2102","","","","","","","","1316.250000","1540.010000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","","","",""
"PN03-18010017","EXP","1","","MISC","重庆版的筑业资料软件","","业主指定软件，无供货周期， ","PCS","PCS","1.00000000","","N","1.00000000","PC8013","","10.0000","Y","Y","8","","1.000"," ","PQ03-18010024","1","0.000000","1350.427400","1580.000000","0","18/02/28","18/02/28","18/02/28","18/02/12","","Y","50010305","","0","","","1350.427400","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","MISC","1.0000","N","N","1","","D0008","","0","","","","","","","","","PCS","1.000","1350.430000","1580.000000","","","0.000000","","0","8013-01"," ","3105","","","","","","","","1580.000000","1848.600000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN02-18010053","REG","2","","9926-8000-2202","PACU Audio Switching Card （3）","","","PCS","PCS","1.00000000","","N","","PC2055","","20.0000","Y","Y","8","","8.000","","PQ01-18010088","2","","300.000000","300.000000","","18/04/20","18/04/20","18/04/20","18/03/07","","Y","500102","","0","","","1898.310000","","","0.000","0.000"," ","0.000"," ","0.000"," ","-8.000","0.000","","","9926-8000-2202","1.0000","N","N","1","","D0009","","","","","","","","","","","PCS","8.000","2400.000000","2400.000000","","","0.000000","","","2055-07"," ","2101","","","","","","","","351.000000","410.670000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","","","",""
"PN03-18020004","CAP","1","","STE01-07","管理部-员工电脑","","李宁电脑 7代I5/8G/SSD512G https://i","PCS","PCS","1.00000000","","N","1.00000000","STE09","","10.0000","Y","Y","8","","1.000"," ","PQ03-18010031","1","0.000000","6410.256400","7500.000000","0","18/03/16","18/03/16","18/03/16","18/03/12","","Y","5201","","0","","","6410.256400","","0","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000"," ","0","STE01-07","1.0000","N","N","1","","D0006","","0","","","","","","","","","PCS","1.000","6410.260000","7500.000000","","","0.000000","","0","st09-09"," ","st07","","","","","","","","7499.000000","8773.830000","","","0","0","99/12/31","99/12/31","99/12/31","","","4","","","0","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN03-18010014","EXP","2","","MISC","ST8100宣传彩页制作","","","PCS","PCS","1.00000000","","N","1.00000000","STE01","","10.0000","Y","Y","8","","1.000","","PQ03-18010027","1","0.000000","355.471700","376.800000","","18/02/15","18/02/15","18/02/15","18/01/29","","Y","6601","","0","","","355.471700","","","0.000","0.000"," ","0.000"," ","0.000"," ","-1.000","0.000","","","MISC","1.0000","N","N","1","","D0008","","","","","","","","","","","PCS","1.000","355.470000","376.800000","","","0.000000","","","st01-01"," ","st02","","","","","","","","500.000000","530.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","",""," ",""
"PN02-18010054","REG","1","","9978-8000-1501","DVR Backplane Card","","","PCS","PCS","1.00000000","","N","","PC2032","","10.0000","Y","Y","8","","5.000","","PQ01-18010037","1","","250.000000","292.500000","","18/04/20","18/04/20","18/04/20","18/03/02","","Y","1403","","0","","","250.000000","","","0.000","0.000"," ","0.000"," ","0.000"," ","-5.000","0.000","","","9978-8000-1501","1.0000","N","N","1","","D0009","","","","","","","","","","","PCS","5.000","1250.000000","1462.500000","","","0.000000","","","2032-07"," ","2111","","","","","","","","250.000000","292.500000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","","","",""
"PN02-18010054","REG","4","","9978-8000-1503","Emergency Power Supply Card","","","PCS","PCS","1.00000000","","N","","PC2032","","10.0000","Y","Y","8","","5.000","","PQ01-18010037","4","","300.000000","351.000000","","18/04/20","18/04/20","18/04/20","18/03/02","","Y","1403","","0","","","300.000000","","","0.000","0.000"," ","0.000"," ","0.000"," ","-5.000","0.000","","","9978-8000-1503","1.0000","N","N","1","","D0009","","","","","","","","","","","PCS","5.000","1500.000000","1755.000000","","","0.000000","","","2032-07"," ","2111","","","","","","","","300.000000","351.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","","","",""
"PN02-18010054","REG","5","","9978-8000-1504","Switch Panel Card","","","PCS","PCS","1.00000000","","N","","PC2032","","10.0000","Y","Y","8","","5.000","","PQ01-18010037","5","","200.000000","234.000000","","18/04/20","18/04/20","18/04/20","18/03/02","","Y","1403","","0","","","200.000000","","","0.000","0.000"," ","0.000"," ","0.000"," ","-5.000","0.000","","","9978-8000-1504","1.0000","N","N","1","","D0009","","","","","","","","","","","PCS","5.000","1000.000000","1170.000000","","","0.000000","","","2032-07"," ","2111","","","","","","","","200.000000","234.000000","","","","","","","","N","","4","","","","","SHXK_STE","SHXK_STE"," ","","","",""
